id,parent,label,value
Plantae/Tracheophyta/Magnoliopsida/Saxifragales,Plantae/Tracheophyta/Magnoliopsida,Saxifragales,10
Plantae/Tracheophyta/Magnoliopsida/Saxifragales/Crassulaceae,Plantae/Tracheophyta/Magnoliopsida/Saxifragales,Crassulaceae,10
Plantae/Tracheophyta/Magnoliopsida/Saxifragales/Crassulaceae/Tylecodon,Plantae/Tracheophyta/Magnoliopsida/Saxifragales/Crassulaceae,Tylecodon,10
Plantae/Tracheophyta/Magnoliopsida/Saxifragales/Crassulaceae/Tylecodon/bayeri,Plantae/Tracheophyta/Magnoliopsida/Saxifragales/Crassulaceae/Tylecodon,bayeri,10
Plantae/Tracheophyta/Liliopsida,Plantae/Tracheophyta,Liliopsida,210
Plantae/Tracheophyta/Liliopsida/Poales,Plantae/Tracheophyta/Liliopsida,Poales,100
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae,Plantae/Tracheophyta/Liliopsida/Poales,Poaceae,80
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Aristida,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae,Aristida,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Aristida/stipitata,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Aristida,stipitata,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Bambusa,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae,Bambusa,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Bambusa/tuldoides,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Bambusa,tuldoides,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Digitaria,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae,Digitaria,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Digitaria/velutina,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Digitaria,velutina,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Glyceria,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae,Glyceria,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Glyceria/nubigena,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Glyceria,nubigena,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Hordeum,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae,Hordeum,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Hordeum/brachyantherum,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Hordeum,brachyantherum,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Pleuropogon,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae,Pleuropogon,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Pleuropogon/californicus,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Pleuropogon,californicus,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Scribneria,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae,Scribneria,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Scribneria/bolanderi,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Scribneria,bolanderi,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Urochloa,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae,Urochloa,10
Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Urochloa/deflexa,Plantae/Tracheophyta/Liliopsida/Poales/Poaceae/Urochloa,deflexa,10
Plantae/Tracheophyta/Liliopsida/Poales/Cyperaceae,Plantae/Tracheophyta/Liliopsida/Poales,Cyperaceae,20
Plantae/Tracheophyta/Liliopsida/Poales/Cyperaceae/Carex,Plantae/Tracheophyta/Liliopsida/Poales/Cyperaceae,Carex,20
Plantae/Tracheophyta/Liliopsida/Poales/Cyperaceae/Carex/angustata,Plantae/Tracheophyta/Liliopsida/Poales/Cyperaceae/Carex,angustata,10
Plantae/Tracheophyta/Liliopsida/Poales/Cyperaceae/Carex/recta,Plantae/Tracheophyta/Liliopsida/Poales/Cyperaceae/Carex,recta,10
Plantae/Tracheophyta/Liliopsida/Asparagales,Plantae/Tracheophyta/Liliopsida,Asparagales,60
Plantae/Tracheophyta/Liliopsida/Asparagales/Asphodelaceae,Plantae/Tracheophyta/Liliopsida/Asparagales,Asphodelaceae,20
Plantae/Tracheophyta/Liliopsida/Asparagales/Asphodelaceae/Aloe,Plantae/Tracheophyta/Liliopsida/Asparagales/Asphodelaceae,Aloe,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Asphodelaceae/Aloe/perryi,Plantae/Tracheophyta/Liliopsida/Asparagales/Asphodelaceae/Aloe,perryi,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Asphodelaceae/Kniphofia,Plantae/Tracheophyta/Liliopsida/Asparagales/Asphodelaceae,Kniphofia,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Asphodelaceae/Kniphofia/ritualis,Plantae/Tracheophyta/Liliopsida/Asparagales/Asphodelaceae/Kniphofia,ritualis,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Amaryllidaceae,Plantae/Tracheophyta/Liliopsida/Asparagales,Amaryllidaceae,20
Plantae/Tracheophyta/Liliopsida/Asparagales/Amaryllidaceae/Gethyllis,Plantae/Tracheophyta/Liliopsida/Asparagales/Amaryllidaceae,Gethyllis,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Amaryllidaceae/Gethyllis/transkarooica,Plantae/Tracheophyta/Liliopsida/Asparagales/Amaryllidaceae/Gethyllis,transkarooica,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Amaryllidaceae/Hymenocallis,Plantae/Tracheophyta/Liliopsida/Asparagales/Amaryllidaceae,Hymenocallis,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Amaryllidaceae/Hymenocallis/godfreyi,Plantae/Tracheophyta/Liliopsida/Asparagales/Amaryllidaceae/Hymenocallis,godfreyi,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Iridaceae,Plantae/Tracheophyta/Liliopsida/Asparagales,Iridaceae,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Iridaceae/Babiana,Plantae/Tracheophyta/Liliopsida/Asparagales/Iridaceae,Babiana,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Iridaceae/Babiana/hypogaea,Plantae/Tracheophyta/Liliopsida/Asparagales/Iridaceae/Babiana,hypogaea,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Orchidaceae,Plantae/Tracheophyta/Liliopsida/Asparagales,Orchidaceae,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Orchidaceae/Ophrys,Plantae/Tracheophyta/Liliopsida/Asparagales/Orchidaceae,Ophrys,10
Plantae/Tracheophyta/Liliopsida/Asparagales/Orchidaceae/Ophrys/Ophrys apifera,Plantae/Tracheophyta/Liliopsida/Asparagales/Orchidaceae/Ophrys,Ophrys apifera,10
Plantae/Tracheophyta/Liliopsida/Alismatales,Plantae/Tracheophyta/Liliopsida,Alismatales,20
Plantae/Tracheophyta/Liliopsida/Alismatales/Araceae,Plantae/Tracheophyta/Liliopsida/Alismatales,Araceae,10
Plantae/Tracheophyta/Liliopsida/Alismatales/Araceae/Anaphyllum,Plantae/Tracheophyta/Liliopsida/Alismatales/Araceae,Anaphyllum,10
Plantae/Tracheophyta/Liliopsida/Alismatales/Araceae/Anaphyllum/wightii,Plantae/Tracheophyta/Liliopsida/Alismatales/Araceae/Anaphyllum,wightii,10
Plantae/Tracheophyta/Liliopsida/Alismatales/Potamogetonaceae,Plantae/Tracheophyta/Liliopsida/Alismatales,Potamogetonaceae,10
Plantae/Tracheophyta/Liliopsida/Alismatales/Potamogetonaceae/Potamogeton,Plantae/Tracheophyta/Liliopsida/Alismatales/Potamogetonaceae,Potamogeton,10
Plantae/Tracheophyta/Liliopsida/Alismatales/Potamogetonaceae/Potamogeton/sibiricus,Plantae/Tracheophyta/Liliopsida/Alismatales/Potamogetonaceae/Potamogeton,sibiricus,10
Plantae/Tracheophyta/Liliopsida/Arecales,Plantae/Tracheophyta/Liliopsida,Arecales,10
Plantae/Tracheophyta/Liliopsida/Arecales/Arecaceae,Plantae/Tracheophyta/Liliopsida/Arecales,Arecaceae,10
Plantae/Tracheophyta/Liliopsida/Arecales/Arecaceae/Calamus,Plantae/Tracheophyta/Liliopsida/Arecales/Arecaceae,Calamus,10
Plantae/Tracheophyta/Liliopsida/Arecales/Arecaceae/Calamus/nan,Plantae/Tracheophyta/Liliopsida/Arecales/Arecaceae/Calamus,,10
Plantae/Tracheophyta/Liliopsida/Zingiberales,Plantae/Tracheophyta/Liliopsida,Zingiberales,10
Plantae/Tracheophyta/Liliopsida/Zingiberales/Zingiberaceae,Plantae/Tracheophyta/Liliopsida/Zingiberales,Zingiberaceae,10
Plantae/Tracheophyta/Liliopsida/Zingiberales/Zingiberaceae/Globba,Plantae/Tracheophyta/Liliopsida/Zingiberales/Zingiberaceae,Globba,10
Plantae/Tracheophyta/Liliopsida/Zingiberales/Zingiberaceae/Globba/marantina,Plantae/Tracheophyta/Liliopsida/Zingiberales/Zingiberaceae/Globba,marantina,10
Plantae/Tracheophyta/Liliopsida/Liliales,Plantae/Tracheophyta/Liliopsida,Liliales,10
Plantae/Tracheophyta/Liliopsida/Liliales/Melanthiaceae,Plantae/Tracheophyta/Liliopsida/Liliales,Melanthiaceae,10
Plantae/Tracheophyta/Liliopsida/Liliales/Melanthiaceae/Trillium,Plantae/Tracheophyta/Liliopsida/Liliales/Melanthiaceae,Trillium,10
Plantae/Tracheophyta/Liliopsida/Liliales/Melanthiaceae/Trillium/persistens,Plantae/Tracheophyta/Liliopsida/Liliales/Melanthiaceae/Trillium,persistens,10
Plantae/Tracheophyta/Pinopsida,Plantae/Tracheophyta,Pinopsida,30
Plantae/Tracheophyta/Pinopsida/Pinales,Plantae/Tracheophyta/Pinopsida,Pinales,30
Plantae/Tracheophyta/Pinopsida/Pinales/Pinaceae,Plantae/Tracheophyta/Pinopsida/Pinales,Pinaceae,20
Plantae/Tracheophyta/Pinopsida/Pinales/Pinaceae/Abies,Plantae/Tracheophyta/Pinopsida/Pinales/Pinaceae,Abies,10
Plantae/Tracheophyta/Pinopsida/Pinales/Pinaceae/Abies/numidica,Plantae/Tracheophyta/Pinopsida/Pinales/Pinaceae/Abies,numidica,10
Plantae/Tracheophyta/Pinopsida/Pinales/Pinaceae/Pinus,Plantae/Tracheophyta/Pinopsida/Pinales/Pinaceae,Pinus,10
Plantae/Tracheophyta/Pinopsida/Pinales/Pinaceae/Pinus/bungeana,Plantae/Tracheophyta/Pinopsida/Pinales/Pinaceae/Pinus,bungeana,10
Plantae/Tracheophyta/Pinopsida/Pinales/Araucariaceae,Plantae/Tracheophyta/Pinopsida/Pinales,Araucariaceae,10
Plantae/Tracheophyta/Pinopsida/Pinales/Araucariaceae/Agathis,Plantae/Tracheophyta/Pinopsida/Pinales/Araucariaceae,Agathis,10
Plantae/Tracheophyta/Pinopsida/Pinales/Araucariaceae/Agathis/macrophylla,Plantae/Tracheophyta/Pinopsida/Pinales/Araucariaceae/Agathis,macrophylla,10
Plantae/Tracheophyta/Polypodiopsida,Plantae/Tracheophyta,Polypodiopsida,30
Plantae/Tracheophyta/Polypodiopsida/Ophioglossales,Plantae/Tracheophyta/Polypodiopsida,Ophioglossales,10
Plantae/Tracheophyta/Polypodiopsida/Ophioglossales/Ophioglossaceae,Plantae/Tracheophyta/Polypodiopsida/Ophioglossales,Ophioglossaceae,10
Plantae/Tracheophyta/Polypodiopsida/Ophioglossales/Ophioglossaceae/Botrychium,Plantae/Tracheophyta/Polypodiopsida/Ophioglossales/Ophioglossaceae,Botrychium,10
Plantae/Tracheophyta/Polypodiopsida/Ophioglossales/Ophioglossaceae/Botrychium/yaaxudakeit,Plantae/Tracheophyta/Polypodiopsida/Ophioglossales/Ophioglossaceae/Botrychium,yaaxudakeit,10
Plantae/Tracheophyta/Polypodiopsida/Polypodiales,Plantae/Tracheophyta/Polypodiopsida,Polypodiales,10
Plantae/Tracheophyta/Polypodiopsida/Polypodiales/Pteridaceae,Plantae/Tracheophyta/Polypodiopsida/Polypodiales,Pteridaceae,10
Plantae/Tracheophyta/Polypodiopsida/Polypodiales/Pteridaceae/Doryopteris,Plantae/Tracheophyta/Polypodiopsida/Polypodiales/Pteridaceae,Doryopteris,10
Plantae/Tracheophyta/Polypodiopsida/Polypodiales/Pteridaceae/Doryopteris/takeuchii,Plantae/Tracheophyta/Polypodiopsida/Polypodiales/Pteridaceae/Doryopteris,takeuchii,10
Plantae/Tracheophyta/Polypodiopsida/Salviniales,Plantae/Tracheophyta/Polypodiopsida,Salviniales,10
Plantae/Tracheophyta/Polypodiopsida/Salviniales/Marsileaceae,Plantae/Tracheophyta/Polypodiopsida/Salviniales,Marsileaceae,10
Plantae/Tracheophyta/Polypodiopsida/Salviniales/Marsileaceae/Marsilea,Plantae/Tracheophyta/Polypodiopsida/Salviniales/Marsileaceae,Marsilea,10
Plantae/Tracheophyta/Polypodiopsida/Salviniales/Marsileaceae/Marsilea/villosa,Plantae/Tracheophyta/Polypodiopsida/Salviniales/Marsileaceae/Marsilea,villosa,10
Plantae/Anthocerotophyta,Plantae,Anthocerotophyta,10
Plantae/Anthocerotophyta/Anthocerotopsida,Plantae/Anthocerotophyta,Anthocerotopsida,10
Plantae/Anthocerotophyta/Anthocerotopsida/Anthocerotales,Plantae/Anthocerotophyta/Anthocerotopsida,Anthocerotales,10
Plantae/Anthocerotophyta/Anthocerotopsida/Anthocerotales/Anthocerotaceae,Plantae/Anthocerotophyta/Anthocerotopsida/Anthocerotales,Anthocerotaceae,10
Plantae/Anthocerotophyta/Anthocerotopsida/Anthocerotales/Anthocerotaceae/Anthoceros,Plantae/Anthocerotophyta/Anthocerotopsida/Anthocerotales/Anthocerotaceae,Anthoceros,10
Plantae/Anthocerotophyta/Anthocerotopsida/Anthocerotales/Anthocerotaceae/Anthoceros/punctatus,Plantae/Anthocerotophyta/Anthocerotopsida/Anthocerotales/Anthocerotaceae/Anthoceros,punctatus,10
Plantae/Bryophyta,Plantae,Bryophyta,10
Plantae/Bryophyta/Bryopsida,Plantae/Bryophyta,Bryopsida,10
Plantae/Bryophyta/Bryopsida/Hypnales,Plantae/Bryophyta/Bryopsida,Hypnales,10
Plantae/Bryophyta/Bryopsida/Hypnales/Brachytheciaceae,Plantae/Bryophyta/Bryopsida/Hypnales,Brachytheciaceae,10
Plantae/Bryophyta/Bryopsida/Hypnales/Brachytheciaceae/Bryhnia,Plantae/Bryophyta/Bryopsida/Hypnales/Brachytheciaceae,Bryhnia,10
Plantae/Bryophyta/Bryopsida/Hypnales/Brachytheciaceae/Bryhnia/graminicolor,Plantae/Bryophyta/Bryopsida/Hypnales/Brachytheciaceae/Bryhnia,graminicolor,10
Plantae/Marchantiophyta,Plantae,Marchantiophyta,10
Plantae/Marchantiophyta/Jungermanniopsida,Plantae/Marchantiophyta,Jungermanniopsida,10
Plantae/Marchantiophyta/Jungermanniopsida/Porellales,Plantae/Marchantiophyta/Jungermanniopsida,Porellales,10
Plantae/Marchantiophyta/Jungermanniopsida/Porellales/Lejeuneaceae,Plantae/Marchantiophyta/Jungermanniopsida/Porellales,Lejeuneaceae,10
Plantae/Marchantiophyta/Jungermanniopsida/Porellales/Lejeuneaceae/Lejeunea,Plantae/Marchantiophyta/Jungermanniopsida/Porellales/Lejeuneaceae,Lejeunea,10
Plantae/Marchantiophyta/Jungermanniopsida/Porellales/Lejeuneaceae/Lejeunea/patens,Plantae/Marchantiophyta/Jungermanniopsida/Porellales/Lejeuneaceae/Lejeunea,patens,10
